OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,TOTCOMM,AUTO,DRVALONE,CARPOOL,CARPL2,CARPL3,CARPL4,CARPL5OR6,CARPL7PLS,PUBLTRAN,BUSTROLL,STCARTROLL,SUBEL,RR,FERRY,TAXI,MOTORCYC,BIKE,WALK,OTHER,TELECOMM,POPOVER16,TOTEMPINFORCE,UNEMPPCT,TIMETOWK,MEDHHI,PCTFOODSNAP,PCTNOINS,PCTFAMBELPOV,TOTHU,HUOCC,HUVACANT,NOVEHN,NOVEHP,ONEVEHN,ONEVEHP,TWOVEHN,TWOVEHP,THRPLSVEHN,THRPLSVEHP,TOTPOP,TOTMALE,TOTFEM,ALLWHITE,ALLWHITEPCT,ALLBLK,ALLBLKPCT,ALLAMERIN,ALLAMERINPCT,ALLASIAN,ALLASIANPCT,ALLNATHI,ALLNATHIPCT,HISPTOT,HISPPCT
682,42,101,014500,42101014500,145,467,145,91,54,54,0,0,0,0,224,171,0,53,0,0,0,0,18,55,0,25,1314,551,58.1,26.6,20172,55.6,7.2,26.4,722,669,53,388,58,251,37.5,22,3.3,8,1.2,1653,727,926,179,10.8,1091,66,7,0.4,13,0.8,0,0,460,27.828191
683,42,101,014600,42101014600,146,856,335,258,77,77,0,0,0,0,351,244,0,107,0,0,11,0,7,92,0,60,3069,1164,62.1,23.5,22635,31.7,13.7,17.9,1078,1032,46,666,64.5,236,22.9,95,9.2,35,3.4,3332,1346,1986,1082,32.5,2011,60.4,57,1.7,144,4.3,0,0,92,2.761104
684,42,101,014700,42101014700,147,1139,328,270,58,58,0,0,0,0,526,295,0,231,0,0,0,0,17,173,0,95,3323,1344,59.6,35.7,8979,11.7,8,27.2,1259,922,337,590,64,161,17.5,139,15.1,32,3.5,3584,1815,1769,1757,49,1624,45.3,32,0.9,150,4.2,0,0,149,4.157366
685,42,101,014800,42101014800,148,244,57,57,0,0,0,0,0,0,134,133,0,1,0,0,0,0,0,10,0,43,671,310,53.8,34.6,14375,37.8,8,11.8,378,325,53,181,55.7,85,26.2,53,16.3,6,1.8,805,390,415,91,11.3,669,83.1,0,0,9,1.1,0,0,33,4.099379
921,42,101,000803,42101000803,8.03,2067,443,393,50,50,0,0,0,0,266,184,0,36,46,0,27,0,113,937,0,281,3409,2214,35.1,25,63051,1.9,4.5,10.7,2798,2509,289,1315,52.4,1093,43.6,101,4,0,0,3556,1379,2177,3125,87.9,16,0.4,106,3,265,7.5,0,0,45,1.265467
922,42,101,980900,42101980900,9809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,,,0,0,,4,4,0,4,100,0,0,0,0,0,0,4,4,0,4,100,0,0,0,0,0,0,0,0,0,0
923,42,101,002702,42101002702,27.02,1717,1236,962,274,253,21,0,0,0,256,174,53,29,0,0,0,0,71,69,0,85,3006,2178,27.5,24.6,58188,10.2,8.6,6.7,1819,1556,263,428,27.5,692,44.5,332,21.3,104,6.7,3562,1633,1929,3104,87.1,180,5.1,0,0,270,7.6,0,0,195,5.474453
924,42,101,003002,42101003002,30.02,1253,477,416,61,53,0,0,8,0,507,367,0,140,0,0,0,0,116,114,0,39,2798,1536,45.1,34.9,25205,22.3,12.9,25.6,1579,1224,355,520,42.5,636,52,68,5.6,0,0,3241,1447,1794,608,18.8,2109,65.1,33,1,432,13.3,0,0,91,2.807775
925,42,101,003001,42101003001,30.01,2099,780,591,189,63,67,13,46,0,759,385,0,311,63,0,0,0,352,151,0,57,3416,2303,32.6,30,35750,18.2,24.6,19.2,1794,1534,260,603,39.3,802,52.3,120,7.8,9,0.6,4445,2198,2247,1124,25.3,758,17.1,30,0.7,2172,48.9,11,0.200000,427,9.606299
926,42,101,002802,42101002802,28.02,2293,1036,781,255,193,62,0,0,0,755,492,0,263,0,0,22,0,137,238,37,68,4119,2453,40.4,29.9,37045,19,15.1,15.8,2418,2034,384,865,42.5,826,40.6,284,14,59,2.9,4842,2150,2692,3517,72.6,17,0.4,0,0,991,20.5,18,0.400000,290,5.989261
927,42,101,980700,42101980700,9807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,0,,0,,0,,0,0,0,0,,0,,0,,0,,0,,0,
928,42,101,002701,42101002701,27.01,2095,1034,733,301,223,47,17,14,0,497,417,0,59,21,0,55,0,266,197,0,46,3312,2374,28.3,29.3,39219,22.2,20,14.1,1699,1500,199,678,45.2,414,27.6,319,21.3,89,5.9,3885,2092,1793,1735,44.7,921,23.7,14,0.4,1151,29.6,0,0,441,11.351351
929,42,101,980600,42101980600,9806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,0,,0,,0,,0,0,0,0,,0,,0,,0,,0,,0,
930,42,101,033701,42101033701,337.01,1645,1307,1274,33,14,13,0,0,6,226,93,0,69,64,0,0,0,0,0,0,112,3660,1878,48.7,29.5,32550,17.9,15.9,11.7,2352,2008,344,535,26.6,899,44.8,368,18.3,206,10.3,4700,2106,2594,3914,83.3,155,3.3,18,0.4,480,10.2,0,0,140,2.978723
931,42,101,033702,42101033702,337.02,2702,2052,1781,271,214,47,0,0,10,434,186,0,101,147,0,0,0,0,58,7,151,4458,3222,27.7,33.8,72245,6.5,11.7,3,2051,1900,151,153,8.1,751,39.5,730,38.4,266,14,5325,2552,2773,3842,72.2,278,5.2,0,0,813,15.3,0,0,443,8.319249
932,42,101,031502,42101031502,315.02,1387,1129,977,152,98,29,0,0,25,189,85,0,53,51,0,0,0,0,26,0,43,2650,1616,39,32.1,43112,12.6,9.9,14.9,1565,1422,143,180,12.7,807,56.8,323,22.7,112,7.9,3451,1706,1745,2858,82.8,249,7.2,12,0.3,221,6.4,0,0,402,11.648797
933,42,101,031401,42101031401,314.01,2842,2157,1665,492,298,166,0,0,28,580,465,0,60,55,0,0,0,0,24,81,0,4937,3501,29.1,33.7,34570,28.8,19.8,22.3,2261,2049,212,255,12.4,1047,51.1,663,32.4,84,4.1,7151,3220,3931,2481,34.7,1889,26.4,2,0,1370,19.2,0,0,1464,20.472661
934,42,101,031402,42101031402,314.02,2196,1748,1327,421,320,1,45,55,0,251,238,0,13,0,0,0,0,17,45,61,74,4272,2621,38.6,28.3,35742,21.9,26.8,21.9,1899,1819,80,319,17.5,1067,58.7,315,17.3,118,6.5,5830,2866,2964,2953,50.7,1081,18.5,0,0,1647,28.3,0,0,466,7.993139
935,42,101,016701,42101016701,167.01,538,357,300,57,57,0,0,0,0,168,123,0,45,0,0,0,0,0,13,0,0,2290,882,61.5,33.6,20079,29.6,22.4,27.7,1617,1124,493,568,50.5,488,43.4,68,6,0,0,2635,1351,1284,23,0.9,2592,98.4,11,0.4,0,0,0,0,0,0
936,42,101,016702,42101016702,167.02,855,401,401,0,0,0,0,0,0,382,319,9,43,11,0,0,0,0,43,21,8,2330,1086,53.4,35.1,25996,36.3,23.2,32,1553,1129,424,666,59,384,34,79,7,0,0,3165,1547,1618,251,7.9,2866,90.6,27,0.9,0,0,0,0,21,0.663507
937,42,101,027901,42101027901,279.01,1288,596,564,32,32,0,0,0,0,603,527,0,76,0,0,0,0,0,53,36,0,3363,1754,47.8,47.8,32181,35.4,13.7,25.2,1706,1427,279,635,44.5,623,43.7,109,7.6,60,4.2,4951,2335,2616,37,0.7,4111,83,19,0.4,120,2.4,0,0,163,3.292264
